House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Venus,Sun Mercury Ketu,Moon,Mars Jupiter,,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,Moon,Mars Jupiter,,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Moon Mars Jupiter,,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Moon Mars Jupiter,,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Moon Mars Jupiter,,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Mars Jupiter,Moon,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Mars Jupiter,Moon,,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Mars Jupiter,,Moon,Saturn,Rahu,,
,,Venus,Sun Mercury Ketu,,Mars Jupiter,,Moon,Saturn,Rahu,,
,,Venus Ketu,Sun Mercury,,Mars Jupiter,,,Moon Saturn Rahu,,,
,,Venus Ketu,Sun Mercury,,Mars Jupiter,,,Moon Saturn Rahu,,,
,,Venus Ketu,Sun Mercury,,Mars Jupiter,,,Saturn Rahu,Moon,,
,,Venus Ketu,Sun Mercury,,Mars Jupiter,,,Saturn Rahu,Moon,,
,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,Moon,,
,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,Moon,
,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,Moon,
,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,Moon
,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,Moon
Moon,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,
Moon,,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,
,Moon,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,
,Moon,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,
,Moon,Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,
,,Moon Venus Ketu,Sun,Mercury,Mars Jupiter,,,Saturn Rahu,,,
,,Moon Venus Ketu,Sun,Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Moon Venus Ketu,Sun,Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun Moon,Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun Moon,Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun Moon,Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun,Moon Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun,Moon Mercury Jupiter,Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Moon Mars,,,Saturn Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Moon Mars,,Saturn,Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Moon Mars,,Saturn,Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Mars,Moon,Saturn,Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Mars,Moon,Saturn,Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Mars,,Moon Saturn,Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Mars,,Moon Saturn,Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Mars,,Saturn,Moon Rahu,,,
,,Venus Ketu,Sun,Mercury Jupiter,Mars,,Saturn,Moon Rahu,,,
,,Venus Ketu,Sun Mercury,Jupiter,Mars,,Saturn,Moon Rahu,,,
,Ketu,Venus,Sun Mercury,Jupiter,Mars,,Saturn Rahu,,Moon,,
