House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Ketu,Venus Mars,Sun Mercury,,Moon,,Rahu,,Jupiter,Saturn,
,Ketu,Venus Mars,Sun Mercury,,,Moon,Rahu,,Jupiter,Saturn,
,Ketu,Venus Mars,Sun Mercury,,,Moon,Rahu,Jupiter,,Saturn,
,Ketu,Venus Mars,Sun Mercury,,,Moon,Rahu,Jupiter,,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Moon Rahu,Jupiter,,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Moon Rahu,Jupiter,,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Moon Rahu,Jupiter,,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Rahu,Moon Jupiter,,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Rahu,Moon Jupiter,,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Rahu,Jupiter,Moon,Saturn,
,Ketu,Mercury Venus Mars,Sun,,,,Rahu,Jupiter,Moon,Saturn,
Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Moon,Saturn,
Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,,Moon Saturn,
Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,,Moon Saturn,
Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,,Saturn,Moon
Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,,Saturn,Moon
Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,,Saturn,Moon
Moon Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Saturn,,
Moon Ketu,,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Saturn,,
Ketu,Moon,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Saturn,,
Ketu,Moon,Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Saturn,,
Ketu,,Moon Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Saturn,,
Ketu,,Moon Mercury Venus Mars,Sun,,,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun Moon,,,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun Moon,,,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun Moon,,,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun,Moon,,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun,Moon,,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun,,Moon,Rahu,,Jupiter,Saturn,,
Ketu,,Mercury Venus Mars,Sun,,Moon,Rahu,,Jupiter,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,Moon,Rahu,,Jupiter,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Moon Rahu,,Jupiter,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Moon Rahu,,Jupiter,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Moon Jupiter,,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Moon Jupiter,,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Moon Jupiter,,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,Moon,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,Moon,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,Moon,Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,,Moon Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,,Moon Saturn,,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,,Saturn,Moon,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,,Saturn,Moon,
Ketu,,Venus Mars,Sun Mercury,,,Rahu,Jupiter,,Saturn,,Moon
,,Venus Mars,Sun Mercury,,Rahu,,Jupiter,,Saturn,,Moon Ketu
,,Venus Mars,Sun Mercury,,Rahu,,Jupiter,,Saturn,,Moon Ketu
Moon,,Venus Mars,Sun Mercury,,Rahu,,Jupiter,,Saturn,,Ketu
Moon,,Venus Mars,Sun Mercury,,Rahu,,Jupiter,,Saturn,,Ketu
,Moon,Venus Mars,Sun Mercury,,Rahu,,Jupiter,,Saturn,,Ketu
,Moon,Venus Mars,Sun Mercury,,Rahu,,Jupiter,Saturn,,,Ketu
,,Moon Venus Mars,Sun Mercury,,Rahu,,Jupiter,Saturn,,,Ketu
,,Moon Venus Mars,Sun Mercury,,Rahu,,Jupiter,Saturn,,,Ketu
,,Venus Mars,Sun Moon Mercury,,Rahu,,Jupiter,Saturn,,,Ketu
,,Venus Mars,Sun Moon Mercury,,Rahu,,Jupiter,Saturn,,,Ketu
,,Venus Mars,Sun Moon Mercury,,Rahu,,Jupiter,Saturn,,,Ketu
,,Venus Mars,Sun Mercury,Moon,Rahu,,Jupiter,Saturn,,,Ketu
,,Venus Mars,Sun Mercury,Moon,Rahu,,Jupiter,Saturn,,,Ketu
