House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Ketu,Sun Mercury,Venus,Moon,Mars,Saturn,Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Moon Mars,Saturn,Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Moon Mars,Saturn,Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Mars,Moon Saturn,Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Mars,Moon Saturn,Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Mars,Moon Saturn,Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Mars,Saturn,Moon Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Mars Saturn,,Moon Jupiter Rahu,,,
,,Ketu,Sun Mercury,Venus,,Mars Saturn,,Jupiter Rahu,Moon,,
,,Ketu,Sun Mercury,Venus,,Mars Saturn,,Jupiter Rahu,Moon,,
,,Ketu,Sun Mercury,Venus,,Mars Saturn,,Jupiter Rahu,Moon,,
,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,Moon,
,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,Moon,
,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,Moon,
,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,,Moon
,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,,Moon
Moon,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,,
Moon,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,,
Moon,,Ketu,Sun,Mercury Venus,,Mars Saturn,,Jupiter Rahu,,,
,Moon Ketu,,Sun,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Moon Ketu,,Sun,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,Moon,Sun,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,Moon,Sun,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,,Sun Moon,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,,Sun Moon,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,,Sun Moon,Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,,Sun,Moon Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,,Sun,Moon Mercury Venus,,Mars Saturn,Rahu,Jupiter,,,
,Ketu,,Sun,Mercury Venus,Moon,Mars Saturn,Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,Moon,Mars Saturn,Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,,Moon Mars Saturn,Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,,Moon Mars Saturn,Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,,Mars Saturn,Moon Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,,Mars Saturn,Moon Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,,Mars Saturn,Moon Jupiter Rahu,,,,
,Ketu,,Sun,Mercury Venus,,Mars Saturn,Jupiter Rahu,Moon,,,
,Ketu,,Sun,Mercury,Venus,Mars Saturn,Jupiter Rahu,Moon,,,
,Ketu,,Sun,Mercury,Venus,Mars Saturn,Jupiter Rahu,Moon,,,
,Ketu,,Sun Mercury,,Venus,Mars Saturn,Jupiter Rahu,,Moon,,
,Ketu,,Sun Mercury,,Venus,Mars Saturn,Jupiter Rahu,,Moon,,
,Ketu,,Sun Mercury,,Venus,Mars Saturn,Jupiter Rahu,,,Moon,
,Ketu,,Sun Mercury,,Venus,Mars Saturn,Jupiter Rahu,,,Moon,
,Ketu,,Sun Mercury,,Venus,Mars Saturn,Jupiter Rahu,,,Moon,
,Ketu,,Sun Mercury,,Venus,Mars Saturn,Jupiter Rahu,,,,Moon
,Ketu,,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,Moon
,Ketu,,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,Moon
Moon,Ketu,,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
Moon,Ketu,,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
,Moon Ketu,,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
,Moon Ketu,,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
,Ketu,Moon,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
,Ketu,Moon,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
,Ketu,Moon,Sun Mercury,,Venus Saturn,Mars,Jupiter Rahu,,,,
Ketu,,,Sun Moon Mercury,,Venus Saturn,Mars Rahu,Jupiter,,,,
Ketu,,,Sun Moon Mercury,,Venus Saturn,Mars Rahu,Jupiter,,,,
