House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Mars Ketu,Mercury,Sun,Saturn,Venus,,Moon Rahu,,Jupiter,,
,Mars Ketu,Mercury,Sun,Saturn,Venus,,Moon Rahu,,Jupiter,,
,Mars Ketu,Mercury,Sun,Saturn,Venus,,Rahu,Moon,Jupiter,,
,Mars Ketu,Mercury,Sun,Saturn,Venus,,Rahu,Moon,Jupiter,,
,Mars Ketu,,Sun Mercury,Saturn,Venus,,Rahu,,Moon Jupiter,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Moon Jupiter,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Moon Jupiter,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,Moon,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,Moon,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,Moon,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,Moon
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,Moon
Moon Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,
Moon Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,
Moon Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,
Ketu,Moon Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,
Ketu,Moon Mars,,Sun Mercury,Saturn,Venus,Rahu,,,Jupiter,,
Ketu,Moon Mars,,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,Moon,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,Moon,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Moon Mercury,Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Moon Mercury,Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Moon Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Moon Saturn,Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Moon Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Moon Venus,Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Moon Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Moon Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Moon Rahu,,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,Moon,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,Moon,Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Moon Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Moon Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Moon Jupiter,,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,Moon,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,Moon,,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,,Moon,
Ketu,Mars,,Sun Mercury,Saturn,Venus,Rahu,,Jupiter,,Moon,
,Mars,,Sun Mercury,Saturn,Venus Rahu,,,Jupiter,,Moon,Ketu
,Mars,,Sun Mercury Saturn,,Venus Rahu,,,Jupiter,,,Moon Ketu
,Mars,,Sun Mercury Saturn,,Venus Rahu,,,Jupiter,,,Moon Ketu
,Mars,,Sun Mercury Saturn,,Venus Rahu,,,Jupiter,,,Moon Ketu
Moon,Mars,,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Moon,Mars,,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Mars,Moon,,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Mars,Moon,,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Mars,Moon,,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Mars,,Moon,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Mars,,Moon,Sun Saturn,Mercury,Venus Rahu,,,Jupiter,,,Ketu
Mars,,,Sun Moon Saturn,Mercury,Venus Rahu,,Jupiter,,,,Ketu
Mars,,,Sun Moon Saturn,Mercury,Venus Rahu,,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Moon Mercury,Venus Rahu,,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Moon Mercury,Venus Rahu,,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Moon Venus Rahu,,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Moon Venus Rahu,,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,Moon,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,Moon,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,Moon,Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Moon Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Moon Jupiter,,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,Moon,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,Moon,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,Moon,,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,Moon,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,Moon,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,Moon,,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,,Moon,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,,Moon,Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,,,Moon Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,,,Moon Ketu
Mars,,,Sun Saturn,Mercury,Venus Rahu,,Jupiter,,,,Moon Ketu
Moon Mars,,,Sun Saturn,Mercury Rahu,Venus,,Jupiter,,,Ketu,
Moon Mars,,,Sun Saturn,Mercury Rahu,Venus,,Jupiter,,,Ketu,
Moon Mars,,,Sun Saturn,Mercury Rahu,Venus,,Jupiter,,,Ketu,
Mars,Moon,,Sun Saturn,Mercury Rahu,Venus,,Jupiter,,,Ketu,
Mars,Moon,,Sun Saturn,Mercury Rahu,Venus,,Jupiter,,,Ketu,
Mars,,Moon,Sun Saturn,Mercury Rahu,Venus,,Jupiter,,,Ketu,
Mars,,Moon,Sun Mercury Saturn,Rahu,Venus,,Jupiter,,,Ketu,
Mars,,,Sun Moon Mercury Saturn,Rahu,Venus,,Jupiter,,,Ketu,
Mars,,,Sun Moon Mercury Saturn,Rahu,Venus,,Jupiter,,,Ketu,
Mars,,Saturn,Sun Mercury,Moon Rahu,Venus,,Jupiter,,,Ketu,
Mars,,Saturn,Sun Mercury,Moon Rahu,Venus,,Jupiter,,,Ketu,
Mars,,Saturn,Sun Mercury,Rahu,Moon Venus,,Jupiter,,,Ketu,
Mars,,Saturn,Sun Mercury,Rahu,Moon Venus,,Jupiter,,,Ketu,
Mars,,Saturn,Sun Mercury,Rahu,Moon Venus,,Jupiter,,,Ketu,
Mars,,Saturn,Mercury,Sun Rahu,Venus,Moon,Jupiter,,,Ketu,
Mars,,Saturn,Mercury,Sun Rahu,Venus,Moon Jupiter,,,,Ketu,
Mars,,Saturn,Mercury,Sun Rahu,Venus,Jupiter,Moon,,,Ketu,
Mars,,Saturn,Mercury,Sun Rahu,Venus,Jupiter,Moon,,,Ketu,
Mars,,Saturn,Mercury,Sun Rahu,Venus,Jupiter,Moon,,,Ketu,
Mars,,Saturn,Mercury,Sun Venus Rahu,,Jupiter,,Moon,,Ketu,
Mars,,Saturn,Mercury,Sun Venus Rahu,,Jupiter,,Moon,,Ketu,
Mars,,Saturn,Mercury,Sun Venus Rahu,,Jupiter,,,Moon,Ketu,
Mars,,Saturn,Mercury,Sun Venus Rahu,,Jupiter,,,Moon,Ketu,
