House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Ketu,,Jupiter,Sun Mercury,Venus,Moon Mars Saturn,Rahu,,,,,
Ketu,,Jupiter,Sun Mercury,Venus Saturn,Moon Mars,Rahu,,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Moon Mars,Rahu,,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Moon Rahu,,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Moon Rahu,,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,Moon,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,Moon,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,Moon,,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,,Moon,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,,Moon,,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,,,Moon,,
Ketu,Jupiter,,Sun Mercury,Venus Saturn,Mars,Rahu,,,Moon,,
,Jupiter,,Sun Mercury,Venus Saturn,Mars Rahu,,,,,Moon,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,Moon,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Moon Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Moon Ketu
Moon,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
Moon,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
Moon,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Moon Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Moon Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Moon Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,Moon,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,Moon,Sun,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun Moon,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun Moon,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun Moon,Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun,Moon Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun,Moon Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun,Moon Mercury Venus Saturn,Mars Rahu,,,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Moon Mars Rahu,,,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Moon Mars Rahu,,,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,Moon,,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,Moon,,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,Moon,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,Moon,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,Moon,,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,Moon,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,Moon,,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,Moon,,Ketu
,Jupiter,,Sun,Mercury Venus Saturn,Mars Rahu,,,,Moon,,Ketu
,Jupiter,,Sun Mercury Saturn,Venus,Mars Rahu,,,,,Moon,Ketu
,Jupiter,,Sun Mercury Saturn,Venus,Mars Rahu,,,,,Moon,Ketu
,Jupiter,,Sun Mercury Saturn,Venus,Mars Rahu,,,,,,Moon Ketu
Jupiter,,,Sun Mercury Saturn,Venus,Mars Rahu,,,,,,Moon Ketu
Jupiter,,,Sun Mercury Saturn,Venus Rahu,Mars,,,,,Ketu,Moon
Moon Jupiter,,,Sun Mercury Saturn,Venus Rahu,Mars,,,,,Ketu,
Moon Jupiter,,,Sun Mercury Saturn,Venus Rahu,Mars,,,,,Ketu,
Jupiter,Moon,,Sun Mercury Saturn,Venus Rahu,Mars,,,,,Ketu,
Jupiter,Moon,,Sun Mercury Saturn,Venus Rahu,Mars,,,,,Ketu,
Jupiter,Moon,,Sun Mercury Saturn,Venus Rahu,Mars,,,,,Ketu,
Jupiter,,Moon,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Jupiter,,Moon,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Jupiter,,Moon,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Jupiter,,,Sun Moon Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Jupiter,,,Sun Moon Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Moon Rahu,Venus Mars,,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Moon Rahu,Venus Mars,,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Moon Rahu,Venus Mars,,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Moon Venus Mars,,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Moon Venus Mars,,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,Moon,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,Moon,,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,Moon,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,Moon,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,Moon,,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,Moon,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,Moon,,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,Moon,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,Moon,Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Moon Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Moon Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Moon Ketu,
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,Moon
Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,Moon
Moon Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Moon Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Moon Jupiter,,,Sun Mercury Saturn,Rahu,Venus Mars,,,,,Ketu,
Jupiter,Moon,,Sun Mercury Saturn Rahu,,Venus Mars,,,,Ketu,,
Jupiter,Moon,,Sun Mercury Saturn Rahu,,Venus Mars,,,,Ketu,,
Jupiter,Moon,,Sun Mercury Saturn Rahu,,Venus Mars,,,,Ketu,,
,,Moon,Sun Mercury Saturn Rahu,,Venus Mars,,,,Ketu,,Jupiter
,,Moon Saturn,Sun Mercury Rahu,,Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Sun Moon Mercury Rahu,,Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Sun Moon Mercury Rahu,,Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Sun Moon Mercury Rahu,,Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun Moon,Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun Moon,Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Moon Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Moon Venus Mars,,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Venus Mars,Moon,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Venus Mars,Moon,,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Venus Mars,,Moon,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Venus Mars,,Moon,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Venus Mars,,Moon,,Ketu,,Jupiter
,,Saturn,Mercury Rahu,Sun,Venus Mars,,,Moon,Ketu,,Jupiter
