House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,,Mars,Sun Moon Mercury Rahu,Venus,,Jupiter Saturn,,,Ketu,,
,,Mars,Sun Mercury Rahu,Moon Venus,,Jupiter Saturn,,,Ketu,,
,,Mars,Sun Mercury Rahu,Moon Venus,,Jupiter Saturn,,,Ketu,,
,,Mars,Sun Mercury Rahu,Venus,Moon,Jupiter Saturn,,,Ketu,,
,,Mars Rahu,Sun Mercury,Venus,Moon,Jupiter Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,Venus,Moon,Jupiter Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Moon Jupiter Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Moon Jupiter Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,Moon,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,Moon,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,Moon,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Moon Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Moon Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,Moon,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,Moon,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,Moon,,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,Moon,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,Moon,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,Moon,
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,,Moon
,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,,Moon
Moon,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,,
Moon,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,,
Moon,,Mars Rahu,Sun Mercury,,Venus,Jupiter Saturn,,Ketu,,,
,Moon,Mars Rahu,Sun Mercury,,Venus Jupiter,Saturn,,Ketu,,,
,Moon,Mars Rahu,Sun Mercury,,Venus Jupiter,Saturn,,Ketu,,,
,,Moon Mars Rahu,Sun Mercury,,Venus Jupiter,Saturn,,Ketu,,,
,,Moon Mars Rahu,Sun Mercury,,Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Moon Mercury,,Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Moon Mercury,,Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,Moon,Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,Moon,Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,Moon,Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,,Moon Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,,Moon Venus Jupiter,Saturn,,Ketu,,,
,,Mars Rahu,Sun Mercury,,Venus Jupiter Saturn,Moon,,Ketu,,,
,,Mars Rahu,Sun,Mercury,Venus Jupiter Saturn,Moon,,Ketu,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Moon Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Moon Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Moon Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,Moon,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,Moon,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,Moon,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,Moon,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,Moon,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,Moon,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,Moon,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,Moon,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,Moon
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,Moon
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,Moon
Moon,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,
Moon,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Moon Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Moon Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Moon Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Moon Mars,Sun,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun Moon,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun Moon,Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun,Moon Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun,Moon Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun,Moon Mercury,Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun,Mercury,Moon Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun,Mercury,Moon Venus Jupiter Saturn,,Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,Moon,Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,Moon,Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,Moon,Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Moon Ketu,,,,
,Rahu,Mars,Sun,Mercury,Venus Jupiter Saturn,,Moon Ketu,,,,
,Rahu,Mars,Sun Mercury,,Venus Jupiter Saturn,,Moon Ketu,,,,
Rahu,,Mars,Sun Mercury,Jupiter,Venus Saturn,Ketu,,Moon,,,
Rahu,,Mars,Sun Mercury,Jupiter,Venus Saturn,Ketu,,Moon,,,
Rahu,,Mars,Sun Mercury,Jupiter,Venus Saturn,Ketu,,,Moon,,
Rahu,,Mars,Sun Mercury,Jupiter,Venus Saturn,Ketu,,,Moon,,
Rahu,,Mars,Sun Mercury,Jupiter,Venus Saturn,Ketu,,,Moon,,
Rahu,,Mars,Sun Mercury,Jupiter,Venus Saturn,Ketu,,,,Moon,
Rahu,,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,Moon,
Rahu,,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,Moon
Rahu,,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,Moon
Rahu,,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,Moon
Moon Rahu,,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,
Moon Rahu,,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,
Rahu,Moon,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,
Rahu,Moon,Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Moon Mars,Sun Mercury,Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Moon Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Mars,Moon Mercury,Sun Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Mars,Moon Mercury,Sun Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Mars,Moon Mercury,Sun Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Mars,Mercury,Sun Moon Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Mars,Mercury,Sun Moon Jupiter Saturn,Venus,Ketu,,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Moon Venus,Ketu,,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Moon Venus,Ketu,,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Moon Venus,Ketu,,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Moon Ketu,,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Moon Ketu,,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,Moon,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,Moon,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,Moon,,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,,Moon,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,,Moon,,,
Rahu,,Mars,Mercury,Sun Jupiter Saturn,Venus,Ketu,,Moon,,,
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,Moon,,Rahu
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,Moon,,Rahu
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,Moon,Rahu
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,Moon,Rahu
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Moon Rahu
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Moon Rahu
,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Moon Rahu
Moon,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Rahu
Moon,,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Rahu
,Moon,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Rahu
,Moon,Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Rahu
,,Moon Mars,Mercury,Sun Venus Jupiter Saturn,Ketu,,,,,,Rahu
,,Moon Mars,Mercury Saturn,Sun Venus Jupiter,Ketu,,,,,,Rahu
,,Moon Mars,Mercury Jupiter Saturn,Sun Venus,Ketu,,,,,,Rahu
,,Mars,Moon Mercury Jupiter Saturn,Sun Venus,Ketu,,,,,,Rahu
,,Mars,Moon Mercury Jupiter Saturn,Sun Venus,Ketu,,,,,,Rahu
,,Mars,Mercury Jupiter Saturn,Sun Moon Venus,Ketu,,,,,,Rahu
,,Mars,Mercury Jupiter Saturn,Sun Moon Venus,Ketu,,,,,,Rahu
,,Mars,Mercury Jupiter Saturn,Sun Moon Venus,Ketu,,,,,,Rahu
,,Mars,Mercury Jupiter Saturn,Sun Venus,Moon Ketu,,,,,,Rahu
,,Mars,Mercury Jupiter Saturn,Sun Venus,Moon Ketu,,,,,,Rahu
,,Mars,Mercury Jupiter Saturn,Sun Venus,Ketu,Moon,,,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun,Ketu,Moon,,,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun,Ketu,Moon,,,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun,Ketu,,Moon,,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun,Ketu,,Moon,,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun,Ketu,,Moon,,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun,Ketu,,,Moon,,,Rahu
,,Mars,Mercury Venus Jupiter Saturn,Sun Ketu,,,,Moon,,Rahu,
,,Mars,Mercury Venus Jupiter Saturn,Sun Ketu,,,,,Moon,Rahu,
,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,Moon,Rahu,
,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,Moon,Rahu,
,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,,Moon Rahu,
,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,,Moon Rahu,
,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,,Rahu,Moon
,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,,Rahu,Moon
Moon,,Mars,Sun Mercury Venus Jupiter Saturn,Ketu,,,,,,Rahu,
Moon,,Mars,Sun Venus Jupiter Saturn,Mercury Ketu,,,,,,Rahu,
Moon,,Mars,Sun Venus Jupiter Saturn,Mercury Ketu,,,,,,Rahu,
,Moon,Mars,Sun Venus Jupiter Saturn,Mercury Ketu,,,,,,Rahu,
,Moon,Mars,Sun Venus Jupiter Saturn,Mercury Ketu,,,,,,Rahu,
,,Moon Venus Mars,Sun Jupiter Saturn,Mercury Ketu,,,,,,Rahu,
,,Moon Venus Mars Saturn,Sun Jupiter,Mercury Ketu,,,,,,Rahu,
,,Venus Mars Saturn,Sun Moon Jupiter,Mercury Ketu,,,,,,Rahu,
,,Venus Mars Saturn,Sun Moon Jupiter,Mercury Ketu,,,,,,Rahu,
,,Venus Mars Saturn,Sun Moon Jupiter,Mercury Ketu,,,,,,Rahu,
,,Venus Mars Jupiter Saturn,Sun,Moon Mercury Ketu,,,,,,Rahu,
,,Venus Mars Jupiter Saturn,Sun,Moon Mercury Ketu,,,,,,Rahu,
,Mars,Venus Jupiter Saturn,Sun,Moon Mercury Ketu,,,,,,Rahu,
,Mars,Venus Jupiter Saturn,Sun,Mercury Ketu,Moon,,,,,Rahu,
,Mars,Venus Jupiter Saturn,Sun,Mercury Ketu,Moon,,,,,Rahu,
,Mars,Venus Jupiter Saturn,Sun,Mercury Ketu,Moon,,,,,Rahu,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,Moon,,,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,Moon,,,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,Moon,,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,Moon,,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,Moon,,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,Moon,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,Moon,Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Moon Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Moon Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Moon Rahu,,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Rahu,Moon,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Rahu,Moon,
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Rahu,,Moon
,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Rahu,,Moon
Moon,Mars,Venus Jupiter Saturn,Sun Ketu,Mercury,,,,,Rahu,,
Moon,Mars Saturn,Venus Jupiter,Sun Ketu,Mercury,,,,,Rahu,,
Moon,Mars Saturn,Venus Jupiter,Sun Ketu,Mercury,,,,,Rahu,,
,Moon Mars Saturn,Venus Jupiter,Sun Ketu,Mercury,,,,,Rahu,,
,Moon Mars Saturn,Venus Jupiter,Sun Ketu,Mercury,,,,,Rahu,,
,Mars Saturn,Moon Venus Jupiter,Sun Ketu,Mercury,,,,,Rahu,,
,Mars Saturn,Moon Venus Jupiter,Sun Ketu,Mercury,,,,,Rahu,,
,Mars Jupiter Saturn,Moon Venus Ketu,Sun,Mercury,,,,Rahu,,,
,Mars Jupiter Saturn,Venus Ketu,Sun Moon,Mercury,,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Moon,Mercury,,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Moon,Mercury,,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun,Moon Mercury,,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun,Moon Mercury,,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun,Moon Mercury,,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun,Mercury,Moon,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun,Mercury,Moon,,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun,Mercury,,Moon,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,Moon,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,Moon,,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,,Moon,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,,Moon,Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,,,Moon Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,,,Moon Rahu,,,
,Venus Mars Jupiter Saturn,Ketu,Sun Mercury,,,,,Moon Rahu,,,
Saturn,Venus Mars Jupiter,Ketu,Sun Mercury,,,,,Rahu,Moon,,
Saturn,Venus Mars Jupiter,Ketu,Sun Mercury,,,,,Rahu,Moon,,
Saturn,Venus Mars Jupiter,Ketu,Sun Mercury,,,,,Rahu,,Moon,
Saturn,Venus Mars Jupiter,Ketu,Sun Mercury,,,,,Rahu,,Moon,
Saturn,Venus Mars Jupiter Ketu,,Sun Mercury,,,,Rahu,,,,Moon
Saturn,Venus Mars Jupiter Ketu,,Sun Mercury,,,,Rahu,,,,Moon
Moon Mars Saturn,Venus Jupiter Ketu,,Sun Mercury,,,,Rahu,,,,
Moon Mars Saturn,Venus Jupiter Ketu,,Sun Mercury,,,,Rahu,,,,
Moon Mars Jupiter Saturn,Venus Ketu,,Sun Mercury,,,,Rahu,,,,
Mars Jupiter Saturn,Moon Venus Ketu,,Sun Mercury,,,,Rahu,,,,
Mars Jupiter Saturn,Moon Venus Ketu,Mercury,Sun,,,,Rahu,,,,
Mars Jupiter Saturn,Moon Venus Ketu,Mercury,Sun,,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Moon Mercury,Sun,,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Moon Mercury,Sun,,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Moon Mercury,Sun,,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun Moon,,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun Moon,,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,Moon,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,Moon,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,Moon,,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,,Moon,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,,Moon,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,,Moon,,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,,,Moon,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,,,Moon,Rahu,,,,
Mars Jupiter Saturn,Venus Ketu,Mercury,Sun,,,,Moon Rahu,,,,
Mars Jupiter,Venus Ketu,Mercury,Sun,,,,Moon Rahu,,,,Saturn
Mars Jupiter,Venus Ketu,Mercury,Sun,,,,Rahu,Moon,,,Saturn
Mars Jupiter,Venus Ketu,Mercury,Sun,,,,Rahu,Moon,,,Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,Moon,,,Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,Moon,,Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,Moon,,Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,,Moon,Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,,Moon,Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,,,Moon Saturn
Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,,,Moon Saturn
Moon Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,,,Saturn
Moon Mars Jupiter Ketu,Venus,Mercury,Sun,,,Rahu,,,,,Saturn
Moon Mars Ketu,Venus,Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Moon Venus,Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Moon Venus,Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Moon Venus,Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Moon Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Moon Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Moon Mercury,Sun,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Mercury,Sun Moon,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Mercury,Sun Moon,,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Mercury,Sun,Moon,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Mercury,Sun,Moon,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Mercury,Sun,Moon,,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,Mercury,Sun,,Moon,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,,Sun Mercury,,Moon,Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,,Sun Mercury,,,Moon Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,,Sun Mercury,,,Moon Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,,Sun Mercury,,,Moon Rahu,,,,,Jupiter Saturn
Mars Ketu,Venus,,Sun Mercury,,,Rahu,Moon,,,,Jupiter Saturn
Mars Ketu,Venus,,Sun Mercury,,,Rahu,Moon,,,Saturn,Jupiter
Mars Ketu,Venus,,Sun Mercury,,,Rahu,,Moon,,Saturn,Jupiter
Mars,Venus,,Sun Mercury,,Rahu,,,Moon,,Saturn,Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,Moon,Saturn,Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,Moon,Saturn,Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,,Moon Saturn,Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,,Moon Saturn,Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,,Saturn,Moon Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,,Saturn,Moon Jupiter Ketu
Mars,Venus,,Sun Mercury,,Rahu,,,,,Saturn,Moon Jupiter Ketu
Moon Mars,Venus,,Sun Mercury,,Rahu,,,,,Saturn,Jupiter Ketu
Moon Mars,Venus,,Sun Mercury,,Rahu,,,,,Saturn,Jupiter Ketu
Moon Mars,Venus,,Sun Mercury,,Rahu,,,,,Saturn,Jupiter Ketu
Mars,Moon Venus,,Sun Mercury,,Rahu,,,,,Saturn,Jupiter Ketu
Mars,Moon Venus,,Sun Mercury,,Rahu,,,,,Saturn,Jupiter Ketu
Mars,Venus,Moon,Sun Mercury,,Rahu,,,,,Saturn,Jupiter Ketu
Mars,Venus,Moon,Sun Mercury,,Rahu,,,,,Jupiter Saturn,Ketu
Mars,Venus,Moon,Sun Mercury,,Rahu,,,,,Jupiter Saturn,Ketu
Mars,Venus,,Sun Moon Mercury,,Rahu,,,,,Jupiter Saturn,Ketu
Mars,Venus,,Sun Moon Mercury,,Rahu,,,,,Jupiter Saturn,Ketu
Mars,Venus,,Sun Moon Mercury,,Rahu,,,,,Jupiter Saturn,Ketu
Mars,Venus,,Sun Mercury,Moon,Rahu,,,,,Jupiter Saturn,Ketu
,Venus,,Sun Mercury,Moon,Rahu,,,,,Jupiter Saturn,Mars Ketu
,Venus,,Sun Mercury,,Moon Rahu,,,,,Jupiter Saturn,Mars Ketu
,Venus,,Sun Mercury,,Moon Rahu,,,,,Jupiter Saturn,Mars Ketu
,Venus,,Sun Mercury,,Rahu,Moon,,,,Jupiter Saturn,Mars Ketu
,Venus,,Sun Mercury,,Rahu,Moon,,,,Jupiter Saturn,Mars Ketu
,,Venus,Sun Mercury,,Rahu,Moon,,,,Jupiter Saturn,Mars Ketu
