House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon,,Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon,,Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,,Moon,
,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,,Moon
,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,,Moon
Moon,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,,
Moon,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,,
Moon,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,,
,Moon Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,,
,Moon Jupiter,Saturn Ketu,Sun Mercury Venus,Mars,,,,Rahu,,,
,Moon Jupiter,Saturn Ketu,Sun Mercury Venus,Mars,,,,Rahu,,,
,Jupiter,Moon Saturn Ketu,Sun Mercury Venus,Mars,,,,Rahu,,,
Jupiter,,Moon Saturn Ketu,Sun Mercury Venus,Mars,,,,Rahu,,,
Jupiter,,Saturn Ketu,Sun Moon Mercury Venus,Mars,,,,Rahu,,,
Jupiter,Ketu,Saturn,Sun Moon Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Moon Mars,,,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Moon Mars,,,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,Moon,,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,Moon,,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,Moon,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,Moon,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,Moon,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Moon Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Moon Rahu,,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,Moon,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,Moon,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,Moon,,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,Moon,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,Moon,,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,Moon,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,Moon,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,Moon,
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,Moon
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,Moon
Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,Moon
Moon Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Moon Jupiter,Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Moon Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Moon Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Moon Ketu,Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Ketu,Moon Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Ketu,Moon Saturn,Sun Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Ketu,Saturn,Sun Moon Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Saturn Ketu,,Sun Moon Mercury Venus,Mars,,,Rahu,,,,
Jupiter,Saturn Ketu,,Sun Mercury Venus,Moon Mars,,,Rahu,,,,
Jupiter,Saturn Ketu,,Sun Mercury Venus,Moon Mars,,,Rahu,,,,
Jupiter,Saturn Ketu,,Sun Venus,Mercury Mars,Moon,,Rahu,,,,
Jupiter Ketu,Saturn,,Sun Venus,Mercury Mars,Moon,Rahu,,,,,
Jupiter Ketu,Saturn,,Sun Venus,Mercury Mars,,Moon Rahu,,,,,
Jupiter Ketu,Saturn,,Sun Venus,Mercury Mars,,Moon Rahu,,,,,
Ketu,Saturn,,Sun Venus,Mercury Mars,,Moon Rahu,,,,,Jupiter
